order_item_key,orders_key,product_key,product_variant_key,time_key,customer_key,platform_key,item_quantity,paid_price,original_unit_price,voucher_platform_amount,voucher_seller_amount,shipping_fee_paid_by_buyer
S00037239,31181.2,25.2,191.2,20250901,35874.2,2,1,1049.0,1280.0,231.0,0.0,45.07421875
S00037240,31182.2,39.2,249.2,20250901,35847.2,2,1,395.0,395.0,0.0,0.0,36.0
S00037241,31183.2,18.2,147.2,20250901,35850.2,2,1,347.0,395.0,48.0,0.0,31.625316455696204
L00037242,31185.1,19.1,100.1,20250902,29888.1,1,1,332.2,380.0,28.8,19.0,0.0
L00037243,31185.1,19.1,100.1,20250902,29888.1,1,1,332.2,380.0,28.8,19.0,0.0
L00037244,31185.1,19.1,100.1,20250902,29888.1,1,1,332.19,380.0,28.81,19.0,0.0
L00037245,31185.1,19.1,100.1,20250902,29888.1,1,1,332.19,380.0,28.81,19.0,0.0
L00037246,31185.1,19.1,100.1,20250902,29888.1,1,1,332.19,380.0,28.81,19.0,0.0
L00037247,31186.1,7.1,55.1,20250902,35883.1,1,1,354.89,380.0,6.11,19.0,24.86
L00037248,31186.1,19.1,100.1,20250902,35883.1,1,1,354.88,380.0,6.12,19.0,24.64
L00037249,31187.1,19.1,100.1,20250902,35884.1,1,1,353.96,380.0,26.0,0.04,0.0
L00037250,31187.1,19.1,100.1,20250902,35884.1,1,1,353.96,380.0,26.0,0.04,0.0
L00037251,31187.1,19.1,100.1,20250902,35884.1,1,1,353.96,380.0,26.0,0.04,0.0
L00037252,31187.1,19.1,100.1,20250902,35884.1,1,1,353.96,380.0,26.0,0.04,0.0
L00037253,31187.1,19.1,100.1,20250902,35884.1,1,1,353.96,380.0,26.0,0.04,0.0
L00037254,31188.1,19.1,100.1,20250902,25848.1,1,1,380.0,380.0,0.0,0.0,40.5
S00037255,31189.2,19.2,148.2,20250902,35893.2,2,1,347.0,395.0,48.0,0.0,31.625316455696204
S00037256,31190.2,34.2,211.2,20250902,35905.2,2,1,298.0,298.0,0.0,0.0,140.0
S00037257,31191.2,19.2,148.2,20250902,35892.2,2,1,347.0,395.0,48.0,0.0,31.625316455696204
S00037258,31192.2,19.2,148.2,20250902,35896.2,2,1,395.0,395.0,0.0,0.0,36.0
S00037259,31193.2,19.2,148.2,20250902,35888.2,2,1,347.0,395.0,48.0,0.0,31.625316455696204
S00037260,31194.2,47.2,289.2,20250902,35909.2,2,1,347.0,395.0,48.0,0.0,50.95189873417722
S00037261,31195.2,43.2,267.2,20250902,29875.2,2,1,399.0,499.0,100.0,0.0,28.78557114228457
S00037262,31196.2,46.2,288.2,20250902,35887.2,2,1,340.0,395.0,55.0,0.0,30.9873417721519
S00037263,31197.2,19.2,148.2,20250902,35900.2,2,1,316.0,395.0,79.0,0.0,28.8
S00037264,31198.2,47.2,289.2,20250902,30904.2,2,1,347.0,395.0,48.0,0.0,50.95189873417722
S00037265,31199.2,25.2,179.2,20250902,32971.2,2,1,1049.0,1280.0,231.0,0.0,45.07421875
S00037266,31200.2,47.2,289.2,20250902,35894.2,2,1,395.0,395.0,0.0,0.0,58.0
S00037267,31201.2,18.2,147.2,20250902,35902.2,2,1,347.0,395.0,48.0,0.0,31.625316455696204
S00037268,31202.2,19.2,148.2,20250902,35908.2,2,1,395.0,395.0,0.0,0.0,58.0
S00037269,31203.2,19.2,148.2,20250902,14983.2,2,4,1295.0,1580.0,285.0,0.0,86.06012658227847
S00037270,31204.2,19.2,148.2,20250902,34689.2,2,1,316.0,395.0,79.0,0.0,28.8
S00037271,31205.2,27.2,198.2,20250902,22837.2,2,2,59.0,70.0,11.0,0.0,2.4081632653061225
S00037272,31205.2,19.2,148.2,20250902,22837.2,2,1,323.0,395.0,72.0,0.0,13.183673469387754
S00037273,31205.2,38.2,236.2,20250902,22837.2,2,1,147.0,180.0,33.0,0.0,5.999999999999999
S00037274,31205.2,24.2,159.2,20250902,22837.2,2,1,180.0,220.0,40.0,0.0,7.346938775510203
S00037275,31205.2,38.2,243.2,20250902,22837.2,2,2,295.0,360.0,65.0,0.0,12.040816326530612
S00037276,31206.2,27.2,198.2,20250902,35895.2,2,1,31.0,35.0,4.0,0.0,1.3080168776371308
S00037277,31206.2,38.2,242.2,20250902,35895.2,2,1,143.0,180.0,37.0,0.0,6.033755274261603
S00037278,31206.2,38.2,236.2,20250902,35895.2,2,1,143.0,180.0,37.0,0.0,6.033755274261603
S00037279,31206.2,16.2,142.2,20250902,35895.2,2,1,315.0,395.0,80.0,0.0,13.291139240506329
S00037280,31206.2,16.2,143.2,20250902,35895.2,2,1,315.0,395.0,80.0,0.0,13.291139240506329
S00037281,31207.2,46.2,288.2,20250902,33034.2,2,1,347.0,395.0,48.0,0.0,87.84810126582279
S00037282,31208.2,15.2,130.2,20250902,35890.2,2,1,347.0,395.0,48.0,0.0,50.95189873417722
S00037283,31209.2,25.2,191.2,20250902,35886.2,2,1,1280.0,1280.0,0.0,0.0,217.0
S00037284,31210.2,19.2,148.2,20250902,35906.2,2,1,395.0,395.0,0.0,0.0,36.0
S00037285,31211.2,19.2,148.2,20250902,35897.2,2,1,395.0,395.0,0.0,0.0,58.0
S00037286,31212.2,38.2,232.2,20250902,35907.2,2,1,152.0,180.0,28.0,0.0,25.451162790697673
S00037287,31212.2,27.2,198.2,20250902,35907.2,2,1,30.0,35.0,5.0,0.0,5.023255813953488
S00037288,31213.2,46.2,288.2,20250902,35904.2,2,1,347.0,395.0,48.0,0.0,31.625316455696204
S00037289,31214.2,7.2,117.2,20250902,35889.2,2,1,327.0,395.0,68.0,0.0,29.80253164556962
S00037290,31215.2,47.2,289.2,20250902,35903.2,2,1,316.0,395.0,79.0,0.0,28.8
S00037291,31216.2,16.2,131.2,20250902,29533.2,2,3,1185.0,1185.0,0.0,0.0,50.0
S00037292,31217.2,39.2,249.2,20250902,32371.2,2,1,316.0,395.0,79.0,0.0,28.8
S00037293,31218.2,14.2,129.2,20250902,35901.2,2,1,338.0,385.0,47.0,0.0,31.605194805194806
S00037294,31219.2,38.2,242.2,20250902,35891.2,2,1,143.0,180.0,37.0,0.0,19.28837209302326
S00037295,31219.2,38.2,237.2,20250902,35891.2,2,1,143.0,180.0,37.0,0.0,19.28837209302326
S00037296,31219.2,27.2,198.2,20250902,35891.2,2,2,57.0,70.0,13.0,0.0,7.688372093023257
S00037297,31220.2,18.2,147.2,20250902,35898.2,2,1,395.0,395.0,0.0,0.0,36.0
S00037298,31221.2,23.2,157.2,20250902,35885.2,2,1,395.0,395.0,0.0,0.0,36.0
S00037299,31222.2,16.2,133.2,20250902,35882.2,2,1,395.0,395.0,0.0,0.0,36.0
S00037300,31223.2,19.2,148.2,20250902,35899.2,2,1,347.0,395.0,48.0,0.0,25.47594936708861
S00037301,31223.2,47.2,289.2,20250902,35899.2,2,1,347.0,395.0,48.0,0.0,25.47594936708861
S00037302,31224.2,43.2,278.2,20250902,30784.2,2,1,712.0,890.0,178.0,0.0,28.799999999999997
L00037303,31225.1,19.1,100.1,20250903,35912.1,1,1,342.0,380.0,0.0,38.0,0.0
L00037304,31227.1,4.1,28.1,20250903,35914.1,1,1,171.15,180.0,0.0,8.85,4.25
L00037305,31227.1,4.1,28.1,20250903,35914.1,1,1,171.15,180.0,0.0,8.85,4.25
L00037306,31228.1,19.1,100.1,20250903,35910.1,1,1,380.0,380.0,0.0,0.0,0.0
L00037307,31229.1,19.1,100.1,20250903,35911.1,1,1,346.0,380.0,15.0,19.0,0.0
S00037308,31231.2,30.2,201.2,20250903,35942.2,2,1,347.0,395.0,48.0,0.0,31.625316455696204
S00037309,31232.2,19.2,148.2,20250903,35920.2,2,1,320.0,395.0,75.0,0.0,46.9873417721519
S00037310,31233.2,19.2,148.2,20250903,33291.2,2,2,671.0,790.0,119.0,0.0,30.577215189873417
S00037311,31234.2,19.2,148.2,20250903,21255.2,2,1,326.0,395.0,69.0,0.0,82.53164556962025
S00037312,31235.2,47.2,289.2,20250903,35915.2,2,1,300.0,395.0,79.0,0.0,55.44303797468355
S00037313,31235.2,19.2,148.2,20250903,35915.2,2,1,300.0,395.0,79.0,0.0,55.44303797468355
S00037314,31236.2,28.2,199.2,20250903,35936.2,2,1,347.0,395.0,48.0,0.0,31.625316455696204
S00037315,31237.2,19.2,148.2,20250903,29879.2,2,1,347.0,395.0,48.0,0.0,31.625316455696204
S00037316,31238.2,19.2,148.2,20250903,35941.2,2,1,395.0,395.0,0.0,0.0,58.0
S00037317,31239.2,40.2,250.2,20250903,35941.2,2,1,395.0,395.0,0.0,0.0,58.0
S00037318,31240.2,19.2,148.2,20250903,22927.2,2,6,632.0,790.0,158.0,0.0,55.199999999999996
S00037319,31240.2,19.2,148.2,20250903,22927.2,2,2,632.0,790.0,158.0,0.0,55.199999999999996
S00037320,31240.2,19.2,148.2,20250903,22927.2,2,6,632.0,790.0,158.0,0.0,55.199999999999996
S00037321,31241.2,47.2,289.2,20250903,35917.2,2,1,363.0,395.0,32.0,0.0,33.08354430379747
S00037322,31243.2,18.2,147.2,20250903,35933.2,2,1,347.0,395.0,48.0,0.0,31.625316455696204
S00037323,31245.2,25.2,191.2,20250903,35916.2,2,2,2560.0,2560.0,0.0,0.0,280.0
S00037324,31246.2,19.2,148.2,20250903,31241.2,2,1,353.0,395.0,42.0,0.0,32.17215189873418
S00037325,31247.2,25.2,191.2,20250903,25154.2,2,4,4800.0,5120.0,0.0,0.0,554.0
S00037326,31248.2,19.2,148.2,20250903,35931.2,2,1,347.0,395.0,48.0,0.0,31.625316455696204
S00037327,31249.2,19.2,148.2,20250903,35930.2,2,1,347.0,395.0,48.0,0.0,50.95189873417722
S00037328,31250.2,25.2,181.2,20250903,35943.2,2,1,1280.0,1280.0,0.0,0.0,130.0
S00037329,31250.2,25.2,182.2,20250903,35943.2,2,1,1280.0,1280.0,0.0,0.0,130.0
S00037330,31251.2,3.2,108.2,20250903,35922.2,2,1,295.0,295.0,0.0,0.0,36.0
S00037331,31252.2,7.2,117.2,20250903,35924.2,2,1,316.0,395.0,79.0,0.0,104.0
S00037332,31253.2,19.2,148.2,20250903,35923.2,2,1,317.0,395.0,78.0,0.0,28.89113924050633
S00037333,31254.2,39.2,249.2,20250903,35926.2,2,1,347.0,395.0,48.0,0.0,50.95189873417722
S00037334,31255.2,19.2,148.2,20250903,32881.2,2,1,355.0,395.0,40.0,0.0,32.35443037974684
S00037335,31256.2,46.2,288.2,20250903,35937.2,2,1,395.0,395.0,0.0,0.0,100.0
S00037336,31257.2,19.2,148.2,20250903,35925.2,2,1,347.0,395.0,48.0,0.0,31.625316455696204
S00037337,31258.2,47.2,289.2,20250903,35921.2,2,1,347.0,395.0,48.0,0.0,31.625316455696204
S00037338,31259.2,25.2,193.2,20250903,31843.2,2,1,1280.0,1280.0,0.0,0.0,55.0
S00037339,31260.2,19.2,148.2,20250903,35932.2,2,1,324.0,395.0,71.0,0.0,29.529113924050634
S00037340,31262.2,25.2,191.2,20250903,35944.2,2,1,1049.0,1280.0,231.0,0.0,38.084356647090225
S00037341,31262.2,3.2,108.2,20250903,35944.2,2,1,242.0,295.0,53.0,0.0,8.785904965296316
S00037342,31262.2,34.2,209.2,20250903,35944.2,2,1,244.0,298.0,54.0,0.0,8.858515750133474
S00037343,31263.2,16.2,131.2,20250903,35940.2,2,1,347.0,395.0,48.0,0.0,31.625316455696204
S00037344,31264.2,39.2,249.2,20250903,35929.2,2,1,336.0,395.0,59.0,0.0,48.91139240506329
S00037345,31264.2,47.2,289.2,20250903,35929.2,2,1,335.0,395.0,60.0,0.0,48.765822784810126
S00037346,31265.2,15.2,130.2,20250903,22403.2,2,1,395.0,395.0,0.0,0.0,115.0
S00037347,31266.2,38.2,239.2,20250903,35799.2,2,1,129.0,150.0,21.0,0.0,10.32
S00037348,31266.2,38.2,235.2,20250903,35799.2,2,1,152.0,180.0,28.0,0.0,12.16
S00037349,31266.2,19.2,148.2,20250903,35799.2,2,1,335.0,395.0,60.0,0.0,26.8
S00037350,31267.2,19.2,148.2,20250903,35927.2,2,2,790.0,790.0,0.0,0.0,36.0
S00037351,31268.2,15.2,130.2,20250903,35938.2,2,1,347.0,395.0,48.0,0.0,50.95189873417722
S00037352,31269.2,7.2,117.2,20250903,35919.2,2,1,347.0,395.0,48.0,0.0,50.95189873417722
S00037353,31270.2,39.2,249.2,20250903,24901.2,2,1,395.0,395.0,0.0,0.0,58.0
S00037354,31271.2,29.2,200.2,20250903,35934.2,2,1,347.0,395.0,48.0,0.0,50.95189873417722
S00037355,31272.2,19.2,148.2,20250903,30320.2,2,1,347.0,395.0,48.0,0.0,31.625316455696204
S00037356,31274.2,3.2,108.2,20250903,35918.2,2,1,295.0,295.0,0.0,0.0,36.0
L00037357,31275.1,19.1,100.1,20250904,35949.1,1,1,361.0,380.0,0.0,19.0,21.9
L00037358,31275.1,21.1,102.1,20250904,35949.1,1,1,332.5,350.0,0.0,17.5,22.8
L00037359,31275.1,21.1,102.1,20250904,35949.1,1,1,332.5,350.0,0.0,17.5,22.8
L00037360,31276.1,19.1,100.1,20250904,35947.1,1,1,380.0,380.0,0.0,0.0,32.5
L00037361,31276.1,19.1,100.1,20250904,35947.1,1,1,380.0,380.0,0.0,0.0,32.5
L00037362,31276.1,19.1,100.1,20250904,35947.1,1,1,380.0,380.0,0.0,0.0,32.5
L00037363,31276.1,19.1,100.1,20250904,35947.1,1,1,380.0,380.0,0.0,0.0,32.5
L00037364,31276.1,19.1,100.1,20250904,35947.1,1,1,380.0,380.0,0.0,0.0,32.5
L00037365,31276.1,19.1,100.1,20250904,35947.1,1,1,380.0,380.0,0.0,0.0,32.5
L00037366,31276.1,19.1,100.1,20250904,35947.1,1,1,380.0,380.0,0.0,0.0,32.5
L00037367,31276.1,19.1,100.1,20250904,35947.1,1,1,380.0,380.0,0.0,0.0,32.5
L00037368,31276.1,19.1,100.1,20250904,35947.1,1,1,380.0,380.0,0.0,0.0,32.5
L00037369,31276.1,19.1,100.1,20250904,35947.1,1,1,380.0,380.0,0.0,0.0,32.5
L00037370,31276.1,19.1,100.1,20250904,35947.1,1,1,380.0,380.0,0.0,0.0,32.5
L00037371,31276.1,19.1,100.1,20250904,35947.1,1,1,380.0,380.0,0.0,0.0,32.5
L00037372,31276.1,19.1,100.1,20250904,35947.1,1,1,380.0,380.0,0.0,0.0,32.5
L00037373,31276.1,19.1,100.1,20250904,35947.1,1,1,380.0,380.0,0.0,0.0,32.5
L00037374,31276.1,19.1,100.1,20250904,35947.1,1,1,380.0,380.0,0.0,0.0,32.5
L00037375,31276.1,19.1,100.1,20250904,35947.1,1,1,380.0,380.0,0.0,0.0,32.5
L00037376,31277.1,6.1,54.1,20250904,35945.1,1,1,375.25,395.0,0.0,19.75,61.2
L00037377,31278.1,7.1,55.1,20250904,27861.1,1,1,334.0,380.0,8.0,38.0,0.0
L00037378,31279.1,19.1,100.1,20250904,35948.1,1,1,380.0,380.0,0.0,0.0,19.0
L00037379,31279.1,19.1,100.1,20250904,35948.1,1,1,380.0,380.0,0.0,0.0,19.0
L00037380,31279.1,19.1,100.1,20250904,35948.1,1,1,380.0,380.0,0.0,0.0,19.0
L00037381,31279.1,19.1,100.1,20250904,35948.1,1,1,380.0,380.0,0.0,0.0,19.0
L00037382,31279.1,19.1,100.1,20250904,35948.1,1,1,380.0,380.0,0.0,0.0,19.0
S00037383,31281.2,13.2,128.2,20250904,35966.2,2,1,300.0,395.0,36.0,0.0,27.341772151898734
S00037384,31282.2,6.2,116.2,20250904,35975.2,2,1,532.0,649.0,117.0,0.0,25.478927203065133
S00037385,31282.2,19.2,148.2,20250904,35975.2,2,1,324.0,395.0,71.0,0.0,15.517241379310345
S00037386,31283.2,19.2,148.2,20250904,35972.2,2,1,325.0,395.0,70.0,0.0,29.620253164556964
S00037387,31284.2,19.2,148.2,20250904,35970.2,2,2,695.0,790.0,95.0,0.0,101.17088607594937
S00037388,31285.2,19.2,148.2,20250904,35974.2,2,1,347.0,395.0,48.0,0.0,101.0253164556962
S00037389,31286.2,19.2,148.2,20250904,35950.2,2,1,395.0,395.0,0.0,0.0,36.0
S00037390,31287.2,16.2,131.2,20250904,35956.2,2,1,347.0,395.0,48.0,0.0,31.625316455696204
S00037391,31288.2,47.2,289.2,20250904,35961.2,2,1,395.0,395.0,0.0,0.0,36.0
S00037392,31289.2,19.2,148.2,20250904,35978.2,2,1,347.0,395.0,48.0,0.0,87.84810126582279
S00037393,31290.2,19.2,148.2,20250904,35967.2,2,1,347.0,395.0,48.0,0.0,31.625316455696204
S00037394,31291.2,19.2,148.2,20250904,35955.2,2,1,395.0,395.0,0.0,0.0,58.0
S00037395,31292.2,25.2,191.2,20250904,35971.2,2,1,1280.0,1280.0,0.0,0.0,165.0
S00037396,31293.2,19.2,148.2,20250904,35976.2,2,1,346.0,395.0,49.0,0.0,50.80506329113924
S00037397,31294.2,19.2,148.2,20250904,11766.2,2,1,347.0,395.0,48.0,0.0,31.625316455696204
S00037398,31295.2,23.2,157.2,20250904,35954.2,2,1,336.0,395.0,59.0,0.0,62.096202531645574
S00037399,31295.2,19.2,148.2,20250904,35954.2,2,1,335.0,395.0,60.0,0.0,61.911392405063296
S00037400,31296.2,19.2,148.2,20250904,35973.2,2,1,347.0,395.0,48.0,0.0,50.95189873417722
S00037401,31297.2,19.2,148.2,20250904,35982.2,2,1,323.0,395.0,71.0,0.0,29.437974683544304
S00037402,31298.2,19.2,148.2,20250904,35952.2,2,1,395.0,395.0,0.0,0.0,36.0
S00037403,31299.2,3.2,108.2,20250904,35963.2,2,2,590.0,590.0,0.0,0.0,100.0
S00037404,31300.2,40.2,250.2,20250904,35951.2,2,1,395.0,395.0,0.0,0.0,58.0
S00037405,31301.2,19.2,148.2,20250904,35959.2,2,1,395.0,395.0,0.0,0.0,36.0
S00037406,31302.2,19.2,148.2,20250904,35968.2,2,2,631.0,790.0,159.0,0.0,28.754430379746836
S00037407,31303.2,19.2,148.2,20250904,35980.2,2,1,395.0,395.0,0.0,0.0,150.0
S00037408,31304.2,19.2,148.2,20250904,35965.2,2,1,347.0,395.0,48.0,0.0,50.95189873417722
S00037409,31308.2,19.2,148.2,20250904,35617.2,2,2,671.0,790.0,119.0,0.0,49.26329113924051
S00037410,31309.2,25.2,191.2,20250904,33650.2,2,1,1049.0,1280.0,231.0,0.0,45.07421875
S00037411,31310.2,25.2,191.2,20250904,35962.2,2,2,2160.0,2560.0,400.0,0.0,88.59375
S00037412,31311.2,25.2,179.2,20250904,35957.2,2,1,1280.0,1280.0,0.0,0.0,55.0
S00037413,31312.2,7.2,117.2,20250904,35958.2,2,1,347.0,395.0,48.0,0.0,31.625316455696204
S00037414,31313.2,16.2,140.2,20250904,35964.2,2,1,347.0,395.0,48.0,0.0,31.625316455696204
S00037415,31314.2,47.2,289.2,20250904,33731.2,2,1,347.0,395.0,48.0,0.0,31.625316455696204
S00037416,31315.2,47.2,289.2,20250904,35953.2,2,1,347.0,395.0,48.0,0.0,31.625316455696204
S00037417,31316.2,19.2,148.2,20250904,35977.2,2,1,324.0,395.0,71.0,0.0,23.7873417721519
S00037418,31316.2,7.2,117.2,20250904,35977.2,2,1,323.0,395.0,72.0,0.0,23.71392405063291
S00037419,31317.2,23.2,157.2,20250904,35981.2,2,1,336.0,395.0,59.0,0.0,48.91139240506329
S00037420,31317.2,40.2,250.2,20250904,35981.2,2,1,335.0,395.0,60.0,0.0,48.765822784810126
S00037421,31318.2,23.2,157.2,20250904,21589.2,2,2,671.0,790.0,119.0,0.0,30.577215189873417
S00037422,31319.2,25.2,177.2,20250904,31727.2,2,2,2048.0,2560.0,512.0,0.0,84.0
S00037423,31321.2,19.2,148.2,20250904,31133.2,2,1,347.0,395.0,48.0,0.0,31.625316455696204
S00037424,31322.2,38.2,236.2,20250904,35979.2,2,1,158.0,180.0,22.0,0.0,54.86111111111111
S00037425,31322.2,38.2,241.2,20250904,35979.2,2,1,158.0,180.0,22.0,0.0,54.86111111111111
L00037426,31324.1,8.1,60.1,20250905,35986.1,1,1,380.0,380.0,0.0,0.0,40.5
L00037427,31325.1,19.1,100.1,20250905,35984.1,1,1,361.0,380.0,0.0,19.0,0.0
L00037428,31326.1,19.1,100.1,20250905,35987.1,1,1,361.0,380.0,0.0,19.0,0.0
L00037429,31327.1,19.1,100.1,20250905,35983.1,1,1,380.0,380.0,0.0,0.0,0.0
L00037430,31328.1,16.1,96.1,20250905,23744.1,1,1,1280.0,1280.0,0.0,0.0,201.0
L00037431,31328.1,16.1,89.1,20250905,23744.1,1,1,1280.0,1280.0,0.0,0.0,201.0
L00037432,31329.1,19.1,100.1,20250905,25158.1,1,1,380.0,380.0,0.0,0.0,40.5
S00037433,31330.2,19.2,148.2,20250905,35998.2,2,1,395.0,395.0,0.0,0.0,36.0
S00037434,31331.2,3.2,109.2,20250905,35047.2,2,1,295.0,295.0,0.0,0.0,42.75
S00037435,31331.2,3.2,111.2,20250905,35047.2,2,2,590.0,590.0,0.0,0.0,85.5
S00037436,31331.2,3.2,108.2,20250905,35047.2,2,1,295.0,295.0,0.0,0.0,42.75
S00037437,31332.2,6.2,116.2,20250905,35993.2,2,1,571.0,649.0,78.0,0.0,31.673343605546997
S00037438,31333.2,19.2,148.2,20250905,34365.2,2,2,790.0,790.0,0.0,0.0,36.0
S00037439,31334.2,22.2,349.2,20250905,35995.2,2,2,60.0,60.0,0.0,0.0,36.0
S00037440,31335.2,46.2,288.2,20250905,36005.2,2,1,347.0,395.0,48.0,0.0,31.625316455696204
S00037441,31336.2,16.2,131.2,20250905,36002.2,2,1,347.0,395.0,48.0,0.0,31.625316455696204
S00037442,31337.2,19.2,148.2,20250905,35988.2,2,1,347.0,395.0,48.0,0.0,31.625316455696204
S00037443,31338.2,19.2,148.2,20250905,36009.2,2,1,327.0,395.0,68.0,0.0,29.80253164556962
S00037444,31339.2,47.2,289.2,20250905,29304.2,2,1,316.0,395.0,79.0,0.0,14.4
S00037445,31339.2,19.2,148.2,20250905,29304.2,2,1,316.0,395.0,79.0,0.0,14.4
S00037446,31340.2,19.2,148.2,20250905,34922.2,2,1,347.0,395.0,48.0,0.0,50.95189873417722
S00037447,31341.2,18.2,147.2,20250905,36006.2,2,1,325.0,395.0,70.0,0.0,28.79746835443038
S00037448,31341.2,9.2,119.2,20250905,36006.2,2,1,323.0,395.0,72.0,0.0,28.620253164556964
S00037449,31341.2,40.2,250.2,20250905,36006.2,2,1,323.0,395.0,72.0,0.0,28.620253164556964
S00037450,31342.2,25.2,191.2,20250905,33436.2,2,1,1049.0,1280.0,231.0,0.0,45.07421875
S00037451,31343.2,19.2,148.2,20250905,35999.2,2,1,356.0,395.0,39.0,0.0,52.27341772151899
S00037452,31344.2,16.2,133.2,20250905,35994.2,2,1,395.0,395.0,0.0,0.0,30.65767973856209
S00037453,31344.2,6.2,116.2,20250905,35994.2,2,1,649.0,649.0,0.0,0.0,50.37173202614379
S00037454,31344.2,38.2,243.2,20250905,35994.2,2,1,180.0,180.0,0.0,0.0,13.970588235294118
S00037455,31345.2,25.2,191.2,20250905,36012.2,2,1,999.0,1280.0,281.0,0.0,81.94921875
S00037456,31346.2,19.2,148.2,20250905,36007.2,2,1,395.0,395.0,0.0,0.0,36.0
S00037457,31347.2,19.2,148.2,20250905,18262.2,2,4,1184.0,1580.0,296.0,0.0,44.0
S00037458,31348.2,3.2,108.2,20250905,36007.2,2,1,295.0,295.0,0.0,0.0,36.0
S00037459,31349.2,27.2,198.2,20250905,36000.2,2,2,62.0,70.0,8.0,0.0,14.41860465116279
S00037460,31349.2,38.2,236.2,20250905,36000.2,2,2,316.0,360.0,44.0,0.0,73.48837209302326
S00037461,31350.2,39.2,249.2,20250905,35989.2,2,1,395.0,395.0,0.0,0.0,36.0
S00037462,31351.2,18.2,147.2,20250905,36010.2,2,1,395.0,395.0,0.0,0.0,36.0
S00037463,31352.2,3.2,108.2,20250905,35997.2,2,3,708.0,885.0,177.0,0.0,112.00000000000001
S00037464,31353.2,19.2,148.2,20250905,29156.2,2,5,1460.0,1975.0,365.0,0.0,100.0
S00037465,31354.2,20.2,149.2,20250905,36008.2,2,1,310.0,365.0,55.0,0.0,30.575342465753423
S00037466,31355.2,46.2,288.2,20250905,35991.2,2,1,338.0,395.0,57.0,0.0,30.80506329113924
S00037467,31356.2,47.2,289.2,20250905,35996.2,2,1,335.0,395.0,60.0,0.0,30.531645569620252
S00037468,31357.2,15.2,130.2,20250905,36001.2,2,1,335.0,395.0,60.0,0.0,30.531645569620252
S00037469,31358.2,18.2,147.2,20250905,29400.2,2,1,335.0,395.0,60.0,0.0,30.531645569620252
S00037470,31359.2,38.2,246.2,20250905,36011.2,2,1,152.0,180.0,28.0,0.0,10.133333333333333
S00037471,31359.2,38.2,238.2,20250905,36011.2,2,1,152.0,180.0,28.0,0.0,10.133333333333333
S00037472,31359.2,38.2,236.2,20250905,36011.2,2,1,152.0,180.0,28.0,0.0,10.133333333333333
S00037473,31360.2,47.2,289.2,20250905,34376.2,2,1,395.0,395.0,0.0,0.0,36.0
S00037474,31361.2,19.2,148.2,20250905,36004.2,2,1,0.0,395.0,395.0,0.0,0.0
S00037475,31362.2,40.2,250.2,20250905,35613.2,2,1,323.0,395.0,72.0,0.0,14.718987341772152
S00037476,31362.2,19.2,148.2,20250905,35613.2,2,1,324.0,395.0,71.0,0.0,14.764556962025317
S00037477,31363.2,19.2,148.2,20250905,35990.2,2,1,335.0,395.0,60.0,0.0,49.18987341772152
S00037478,31364.2,19.2,148.2,20250905,35992.2,2,1,323.0,395.0,72.0,0.0,20.95525727069351
S00037479,31364.2,43.2,272.2,20250905,35992.2,2,1,407.0,499.0,92.0,0.0,26.40492170022371
S00037480,31365.2,25.2,191.2,20250905,33251.2,2,1,1280.0,1280.0,0.0,0.0,55.0
S00037481,31366.2,29.2,200.2,20250905,30862.2,2,1,324.0,395.0,71.0,0.0,23.7873417721519
S00037482,31366.2,9.2,119.2,20250905,30862.2,2,1,323.0,395.0,72.0,0.0,23.71392405063291
S00037483,31367.2,19.2,148.2,20250905,36003.2,2,1,335.0,395.0,60.0,0.0,30.531645569620252
S00037484,31368.2,19.2,148.2,20250905,18727.2,2,1,319.0,395.0,76.0,0.0,46.84050632911393
S00037485,31369.2,39.2,249.2,20250905,35623.2,2,1,324.0,395.0,71.0,0.0,14.764556962025317
S00037486,31369.2,47.2,289.2,20250905,35623.2,2,1,323.0,395.0,72.0,0.0,14.718987341772152
L00037487,31370.1,15.1,83.1,20250906,36016.1,1,1,342.72,350.0,0.0,7.28,0.0
L00037488,31370.1,18.1,99.1,20250906,36016.1,1,1,29.38,30.0,0.0,0.62,0.0
L00037489,31371.1,19.1,100.1,20250906,36017.1,1,1,376.42,380.0,0.0,3.58,27.02
L00037490,31371.1,2.1,2.1,20250906,36017.1,1,1,642.88,649.0,0.0,6.12,22.48
L00037491,31372.1,19.1,100.1,20250906,36015.1,1,1,361.0,380.0,0.0,19.0,0.0
L00037492,31373.1,19.1,100.1,20250906,29047.1,1,1,380.0,380.0,0.0,0.0,24.75
L00037493,31373.1,19.1,100.1,20250906,29047.1,1,1,380.0,380.0,0.0,0.0,24.75
L00037494,31374.1,19.1,100.1,20250906,36014.1,1,1,380.0,380.0,0.0,0.0,40.5
L00037495,31375.1,7.1,55.1,20250906,35269.1,1,1,380.0,380.0,0.0,0.0,40.5
L00037496,31377.1,19.1,100.1,20250906,36018.1,1,1,334.22,380.0,35.08,10.7,0.0
L00037497,31378.1,19.1,100.1,20250906,36013.1,1,1,380.0,380.0,0.0,0.0,0.0
S00037498,31380.2,38.2,243.2,20250906,36037.2,2,1,152.0,180.0,28.0,0.0,30.400000000000002
S00037499,31380.2,38.2,231.2,20250906,36037.2,2,1,152.0,180.0,28.0,0.0,30.400000000000002
